id,joint_position,m6
213,[-2.1451507  2.0561603  2.1599059 -0.0117392  1.6913996  0.1675858 -0.3890483],[-0.330587  0.389414  0.155366]
214,[-2.1113734  2.05666    2.1616359 -0.0117637  1.7339568  0.1690863 -0.3888676],[-0.328111  0.385314  0.155511]
215,[-2.0750818  2.0588458  2.1635756 -0.0106481  1.7751603  0.1694226 -0.3888232],[-0.325304  0.380068  0.156262]
216,[-2.0387814  2.0607227  2.1659491 -0.0067354  1.8165555  0.1734293 -0.3887672],[-0.322142  0.37406   0.156673]
217,[-2.0068586  2.0580142  2.1656713 -0.0046096  1.8566184  0.1799672 -0.3887844],[-0.319156  0.36879   0.156326]
218,[-1.9841355  2.0447391  2.1613488 -0.0037059  1.8857684  0.1893907 -0.388819 ],[-0.316976  0.364096  0.15463 ]
219,[-1.9760187e+00  2.0217059e+00  2.1537032e+00 -1.2201490e-03  1.8901343e+00  2.0219737e-01 -3.8880593e-01],[-0.3162    0.358543  0.150607]
220,[-1.9746921  2.0017646  2.1476169  0.0043179  1.8918386  0.2114615 -0.388842 ],[-0.316648  0.354567  0.146745]
221,[-1.9747286  1.9970477  2.1462054  0.0061621  1.8927217  0.2130911 -0.3888496],[-0.316855  0.353936  0.14608 ]
222,[-1.9747962  1.9925788  2.1449015  0.008065   1.8936896  0.2143133 -0.3888266],[-0.317116  0.353401  0.14547 ]
223,[-1.9752406  1.9763778  2.1396315  0.0156213  1.8986745  0.2176058 -0.3887605],[-0.318591  0.351194  0.143003]
224,[-1.9771872  1.9614223  2.1329136  0.0195278  1.8997588  0.2177516 -0.3888328],[-0.320451  0.349661  0.141647]
225,[-1.9777637  1.9579356  2.1310618  0.0201599  1.8999143  0.2177115 -0.3887837],[-0.320848  0.349398  0.141451]
226,[-1.980418   1.947491   2.1255043  0.0225343  1.8999324  0.2177729 -0.3887431],[-0.32231   0.348138  0.140872]
227,[-1.9821267  1.9408038  2.121738   0.0248894  1.8999     0.217722  -0.3887989],[-0.323125  0.347473  0.140631]
228,[-1.988228   1.9221538  2.110733   0.029481   1.8928914  0.2171186 -0.3887544],[-0.325799  0.344612  0.139704]
229,[-1.9925808  1.9106544  2.1036062  0.0332396  1.8856511  0.2167644 -0.3888171],[-0.327918  0.342011  0.139032]
230,[-1.9956894  1.9035915  2.0995419  0.0374998  1.8819337  0.2160444 -0.3887782],[-0.329048  0.340629  0.138789]
231,[-2.0012407  1.8930305  2.0933201  0.044902   1.8738866  0.215154  -0.3887394],[-0.331498  0.337626  0.138309]
232,[-2.0048742  1.8863834  2.0892103  0.0499421  1.8697562  0.2142577 -0.3886324],[-0.3328    0.336199  0.138129]
233,[-2.027036   1.8552554  2.0693748  0.081367   1.8454137  0.1991577 -0.3875143],[-0.342876  0.328521  0.138997]
234,[-2.0379519  1.8407119  2.0609558  0.0969079  1.8345857  0.1909795 -0.386988 ],[-0.348013  0.325641  0.13929 ]
235,[-2.0500264  1.8247703  2.052104   0.1105449  1.8189406  0.1830434 -0.3866079],[-0.353273  0.322904  0.139309]
236,[-2.0639489  1.8075355  2.0424767  0.1220458  1.7959266  0.1780021 -0.3861124],[-0.358417  0.319773  0.138472]
237,[-2.0809274  1.7893489  2.0320697  0.1310829  1.7653461  0.1755958 -0.3846362],[-0.363446  0.316217  0.136772]
238,[-2.0949788  1.7749713  2.0237148  0.1382928  1.7473435  0.1738032 -0.3821199],[-0.367863  0.314668  0.135364]
239,[-2.098444   1.7713226  2.0215454  0.1397012  1.7434964  0.1730896 -0.381664 ],[-0.368766  0.314547  0.135103]
240,[-2.1234722  1.7490295  2.0064664  0.146565   1.7131553  0.1704354 -0.3779966],[-0.375696  0.313945  0.133463]
241,[-2.1416557  1.7358154  1.9973991  0.1532833  1.691319   0.169022  -0.3727147],[-0.381043  0.313897  0.132552]
242,[-2.1599002  1.7249396  1.9904273  0.1620708  1.6712432  0.1687153 -0.3707868],[-0.386372  0.314265  0.131665]
243,[-2.1645195  1.7224296  1.9888488  0.1641217  1.6667647  0.1686491 -0.3707586],[-0.387371  0.314447  0.131485]
244,[-2.1776407  1.7155002  1.984297   0.1684791  1.6548204  0.1686094 -0.3707888],[-0.391271  0.315841  0.130935]
245,[-2.1860223  1.7115176  1.9815322  0.1704703  1.6476302  0.168289  -0.3707356],[-0.39302   0.316866  0.130606]
246,[-2.2274749  1.6965449  1.9718179  0.1751631  1.6029143  0.1677427 -0.3707761],[-0.401415  0.323025  0.128618]
247,[-2.2456267  1.6913341  1.9675823  0.1748663  1.5823512  0.1673663 -0.3707226],[-0.404578  0.326192  0.127885]
248,[-2.2616665  1.6868213  1.9632199  0.1746907  1.5638404  0.1663154 -0.3707957],[-0.407578  0.329226  0.127658]
249,[-2.2716606  1.6842178  1.9601542  0.1746377  1.5475588  0.1657885 -0.370687 ],[-0.409608  0.33022   0.127715]
250,[-2.2749407  1.6834109  1.9591619  0.1747095  1.5416732  0.1656567 -0.3706191],[-0.410101  0.330338  0.127739]
251,[-2.278254   1.6828826  1.9580503  0.1747677  1.5361004  0.1656495 -0.3706256],[-0.410583  0.330425  0.127804]
252,[-2.2874999  1.6814674  1.9553007  0.1747006  1.5204935  0.1657725 -0.3701251],[-0.412298  0.331048  0.128089]
253,[-2.2935011  1.6810706  1.9538531  0.1746847  1.5121236  0.1658308 -0.3694755],[-0.413091  0.331554  0.128356]
254,[-2.3090577  1.6809085  1.9511951  0.1750738  1.4894452  0.1657183 -0.3681991],[-0.415357  0.333497  0.129356]
255,[-2.3267212  1.6809791  1.949771   0.174527   1.464601   0.165654  -0.3674143],[-0.417317  0.336524  0.129648]
256,[-2.345753   1.6806014  1.9477799  0.1732648  1.4395423  0.1649042 -0.3671985],[-0.419537  0.34042   0.129715]
257,[-2.3569655  1.6796535  1.9454427  0.1713034  1.4280334  0.1639968 -0.3672094],[-0.421239  0.343671  0.130147]
258,[-2.364629   1.6787398  1.9431993  0.1687958  1.4216185  0.1629795 -0.3672341],[-0.422099  0.345541  0.130411]
259,[-2.3814578  1.6748069  1.9357635  0.1616291  1.4024234  0.1591341 -0.367215 ],[-0.424571  0.349548  0.131451]
260,[-2.3857076  1.6735118  1.9333198  0.1600922  1.3968482  0.1582367 -0.3673129],[-0.42512   0.350203  0.131648]
261,[-2.389915   1.672005   1.9309689  0.1580575  1.3909225  0.1575001 -0.367414 ],[-0.425709  0.350789  0.131827]
262,[-2.4063513  1.6648524  1.9199191  0.1513739  1.3694773  0.155663  -0.3674974],[-0.428865  0.353467  0.13265 ]
263,[-2.4330537  1.6476958  1.8965679  0.1400716  1.3404903  0.1510316 -0.3675918],[-0.436022  0.358145  0.13446 ]
264,[-2.4379132  1.6444839  1.8930559  0.1414176  1.3391137  0.1494235 -0.3675564],[-0.437471  0.358892  0.134813]
265,[-2.4489851  1.6325915  1.8782742  0.1345446  1.318552   0.1439269 -0.367607 ],[-0.441093  0.359433  0.13578 ]
266,[-2.4581048  1.6184104  1.8630506  0.1322909  1.2893167  0.1429915 -0.3675975],[-0.444721  0.355857  0.135629]
267,[-2.4616458  1.6067832  1.8522824  0.1312802  1.2796602  0.1424208 -0.3675127],[-0.447515  0.353759  0.135172]
268,[-2.4620414  1.6040309  1.8497427  0.1311706  1.2776308  0.1422228 -0.3676403],[-0.448094  0.353276  0.135016]
269,[-2.4625492  1.6009734  1.847159   0.1312701  1.2759228  0.1421512 -0.3676075],[-0.448631  0.352736  0.134848]
270,[-2.463306   1.5892337  1.8376385  0.131519   1.2691684  0.1422313 -0.367602 ],[-0.451101  0.349908  0.133661]
271,[-2.4614639  1.5639041  1.8224348  0.1328707  1.2625365  0.1447381 -0.3676912],[-0.454597  0.343743  0.128773]
272,[-2.4611859  1.5619338  1.8215302  0.1331041  1.2624102  0.1458252 -0.3676524],[-0.454733  0.3433    0.128223]
273,[-2.4605167  1.5579265  1.8201127  0.1333984  1.2623205  0.1474204 -0.3676656],[-0.454946  0.34206   0.126666]
274,[-2.4597623  1.5543178  1.8186564  0.1333784  1.2622132  0.1486216 -0.3676963],[-0.454974  0.341296  0.125611]
275,[-2.4564736  1.5457214  1.8152711  0.1330364  1.2623429  0.1503896 -0.3674196],[-0.454991  0.338923  0.122747]
276,[-2.4556291  1.543835   1.8142564  0.1324934  1.2623811  0.1507282 -0.3672664],[-0.454978  0.338517  0.122253]
277,[-2.4520755  1.5347026  1.8071431  0.1274337  1.2626257  0.1531237 -0.3669973],[-0.455099  0.336167  0.12011 ]
278,[-2.4475949  1.5189994  1.7913935  0.1159443  1.2616978  0.1549254 -0.3663035],[-0.455942  0.332465  0.117957]
279,[-2.4432926  1.4995845  1.7698282  0.1031846  1.2568364  0.1559382 -0.3653226],[-0.457881  0.327254  0.116345]
280,[-2.4401929  1.4836982  1.7519141  0.0982775  1.253355   0.1562774 -0.3643479],[-0.460719  0.321679  0.115558]
281,[-2.4393613  1.4797023  1.7475886  0.0979266  1.2531524  0.1563429 -0.3641182],[-0.461418  0.32051   0.115512]
282,[-2.4383166  1.4757198  1.743235   0.0978672  1.2528605  0.1563859 -0.3637458],[-0.462097  0.319413  0.115386]
283,[-2.4346139  1.4602035  1.7265854  0.0982475  1.252068   0.1561761 -0.3632327],[-0.465744  0.313494  0.115306]
284,[-2.4320443  1.4481719  1.7134852  0.0979389  1.2484808  0.1560351 -0.363048 ],[-0.46861   0.308532  0.115138]
285,[-2.4305298  1.4401076  1.7046965  0.0980821  1.2444158  0.15589   -0.3629199],[-0.470071  0.305832  0.114985]
286,[-2.4296355  1.4314883  1.6954806  0.0979177  1.2389932  0.1555577 -0.3627621],[-0.472351  0.30165   0.114641]
287,[-2.4284189  1.403622   1.6660043  0.0966581  1.2136927  0.152455  -0.3623426],[-0.477832  0.291303  0.113484]
288,[-2.4284766  1.3942168  1.6556387  0.0956566  1.2061033  0.1515405 -0.3621679],[-0.4794    0.288564  0.113093]
289,[-2.4293189  1.3698085  1.6291455  0.0917651  1.1921191  0.1451071 -0.3617083],[-0.484849  0.281851  0.111953]
290,[-2.4327986  1.3454993  1.6011477  0.0881143  1.1662116  0.1331543 -0.3612621],[-0.491314  0.274796  0.11171 ]
291,[-2.4395378  1.3220866  1.5717798  0.0816083  1.1396799  0.1259759 -0.3607379],[-0.497588  0.268759  0.111614]
292,[-2.4486916  1.3006442  1.5414668  0.0728074  1.1134553  0.1186365 -0.3602452],[-0.50418   0.264489  0.112495]
293,[-2.4566929  1.2821773  1.5123038  0.0628511  1.0941715  0.1135798 -0.3596165],[-0.511027  0.262807  0.113925]
294,[-2.4695642  1.2681277  1.4895399  0.0595605  1.0776391  0.1078476 -0.3588873],[-0.518245  0.263252  0.116498]
295,[-2.4723763  1.2660621  1.4857298  0.0592621  1.0736794  0.1070983 -0.3586994],[-0.519535  0.263376  0.116989]
296,[-2.4783378  1.2626804  1.4790076  0.0588678  1.0663385  0.1054002 -0.3583432],[-0.522835  0.264237  0.118459]
297,[-2.4845085  1.2601665  1.4735651  0.0586708  1.0606513  0.104272  -0.3582183],[-0.524767  0.265251  0.119411]
298,[-2.5013402  1.2577651  1.4657543  0.0587063  1.0489793  0.1020241 -0.3577546],[-0.529789  0.270558  0.121957]
299,[-2.5051136  1.2577747  1.4653925  0.059184   1.0464745  0.1015443 -0.3576617],[-0.530436  0.271698  0.122246]
300,[-2.520242   1.2584441  1.4660486  0.0605407  1.0342612  0.1003099 -0.3575029],[-0.533151  0.278174  0.123099]
301,[-2.5399733  1.2611507  1.4716328  0.0602702  1.0166702  0.0987864 -0.3571183],[-0.534687  0.287123  0.122268]
302,[-2.5478873  1.2629188  1.4758279  0.0605908  1.0122743  0.0982623 -0.3569607],[-0.534969  0.292585  0.121347]
303,[-2.5599275  1.265528   1.4821507  0.0597369  1.0050087  0.0973054 -0.3568484],[-0.534983  0.29827   0.120226]
304,[-2.5807998  1.2705272  1.4935235  0.0595608  0.9865713  0.0951336 -0.3560477],[-0.534535  0.30872   0.117845]
305,[-2.6023843  1.2742522  1.5030384  0.0584835  0.9585071  0.0917493 -0.3548802],[-0.533707  0.317789  0.115701]
306,[-2.6068015  1.2749274  1.5047498  0.0582554  0.9524403  0.0908866 -0.3546794],[-0.533514  0.319185  0.115377]
307,[-2.6156261  1.275883   1.5078064  0.0579888  0.940012   0.0902105 -0.354053 ],[-0.533145  0.323313  0.114361]
308,[-2.620038   1.2762187  1.5090525  0.0576179  0.933424   0.0897933 -0.3537502],[-0.532977  0.324634  0.114036]
309,[-2.6244931  1.2764934  1.5101886  0.0570272  0.9268818  0.0895685 -0.3535628],[-0.532873  0.325938  0.113718]
310,[-2.6473553  1.2769168  1.5140394  0.0569147  0.8888273  0.086785  -0.3530227],[-0.53263   0.332975  0.112149]
311,[-2.6520634  1.2768157  1.5141904  0.0570046  0.8792071  0.0857622 -0.352975 ],[-0.532588  0.333931  0.112078]
312,[-2.6708601  1.2764037  1.5140197  0.0555524  0.8433118  0.0850829 -0.3528872],[-0.532441  0.338328  0.111358]
313,[-2.6755662  1.2761768  1.5137129  0.0543343  0.8357201  0.0848489 -0.3528871],[-0.532397  0.339428  0.111294]
314,[-2.6941111  1.2731937  1.5072148  0.0444957  0.8079438  0.0833027 -0.3527349],[-0.532514  0.345545  0.111299]
315,[-2.7040107  1.2694324  1.500682   0.036195   0.7925744  0.0821467 -0.3526432],[-0.532878  0.349192  0.111376]
316,[-2.7090075  1.2674907  1.4964842  0.0323512  0.7840018  0.0817348 -0.3526999],[-0.533093  0.350216  0.111418]
317,[-2.718904   1.2625316  1.4877682  0.0243589  0.7670531  0.0808009 -0.3526304],[-0.533733  0.352213  0.111558]
318,[-2.7338696  1.252991   1.4724034  0.0126374  0.7402587  0.07916   -0.3526552],[-0.535554  0.355895  0.111852]
319,[-2.7390258  1.2494434  1.4668814  0.0089067  0.7320776  0.0785181 -0.3526841],[-0.53615   0.356818  0.111903]
320,[-2.7436697  1.245993   1.4620849  0.0057564  0.7240973  0.0781969 -0.3526092],[-0.53677   0.357705  0.11186 ]
321,[-2.7487638e+00  1.2414992e+00  1.4556203e+00  2.3254221e-03  7.1649504e-01  7.7673897e-02 -3.5271847e-01],[-0.537453  0.358696  0.111853]
322,[-2.7678032  1.2233413  1.4300767 -0.0114935  0.6774821  0.0738326 -0.3526469],[-0.541288  0.362412  0.111621]
323,[-2.7726789  1.2183288  1.4225718 -0.0141564  0.6671877  0.0733944 -0.3526085],[-0.542154  0.36277   0.111517]
324,[-2.785723   1.2048667  1.4047555 -0.0176861  0.6374536  0.0729297 -0.3526218],[-0.545875  0.364264  0.111345]
325,[-2.8096607  1.1789897  1.3708731 -0.0230081  0.5914035  0.071561  -0.3528854],[-0.55265   0.367605  0.111164]
326,[-2.8131464  1.1742538  1.3644112 -0.0234756  0.5815473  0.0714661 -0.352921 ],[-0.553569  0.36765   0.111256]
327,[-2.8265314  1.1576427  1.3411604 -0.0244523  0.5408502  0.0716923 -0.3530888],[-0.557886  0.367135  0.11187 ]
328,[-2.8407845  1.1383746  1.3147788 -0.0250388  0.500855   0.0728213 -0.3533139],[-0.562713  0.367057  0.11244 ]
329,[-2.8606806  1.1078914  1.2744334 -0.0204605  0.4221315  0.0848526 -0.3536301],[-0.56785   0.363504  0.112361]
330,[-2.8616893  1.1061214  1.2726302 -0.0181843  0.4164886  0.0868621 -0.3536421],[-0.568089  0.363316  0.112114]
331,[-2.8653405  1.0991634  1.2672786 -0.010538   0.3970623  0.0961564 -0.3536796],[-0.568573  0.361497  0.110768]
332,[-2.8661904e+00  1.0917552e+00  1.2645196e+00 -2.4773218e-03  3.8502932e-01  1.1569966e-01 -3.5367784e-01],[-0.567707  0.359748  0.106876]
333,[-2.864687   1.0859759  1.2657864  0.0116678  0.3735976  0.132893  -0.3537992],[-0.566684  0.356181  0.102642]
334,[-2.8627679  1.0826972  1.2670805  0.0229901  0.3613234  0.1403709 -0.3537835],[-0.566002  0.351864  0.1003  ]
335,[-2.8601513  1.0808108  1.2685159  0.0312524  0.3545156  0.1480474 -0.3538443],[-0.565489  0.349353  0.099068]
336,[-2.8528731  1.0797923  1.2762581  0.0525497  0.3499703  0.1669972 -0.3539163],[-0.56414   0.343417  0.095619]
337,[-2.8506854  1.0798305  1.2788221  0.0586293  0.3493786  0.1718684 -0.3538972],[-0.563914  0.34225   0.094992]
338,[-2.8483891  1.0798019  1.2811835  0.0644041  0.3487573  0.1759673 -0.3538319],[-0.563674  0.340958  0.094435]
339,[-2.838491   1.0799907  1.2912136  0.0918929  0.3437557  0.1933585 -0.3538807],[-0.562826  0.33346   0.091754]
340,[-2.8277276  1.0823329  1.3067902  0.135179   0.3373055  0.223156  -0.3538591],[-0.561942  0.324495  0.088934]
341,[-2.8250802  1.0828441  1.310838   0.1455017  0.3367476  0.2312691 -0.3538585],[-0.561731  0.322672  0.088376]
342,[-2.8223443  1.0835059  1.3149393  0.1564609  0.3346405  0.2387306 -0.3538609],[-0.561491  0.320996  0.087625]
343,[-2.813122   1.0849193  1.3299397  0.2004631  0.3225985  0.2705185 -0.3538392],[-0.559812  0.311277  0.084168]
344,[-2.8030825  1.0862067  1.3444418  0.2499675  0.3014274  0.3046239 -0.3538847],[-0.557742  0.300726  0.081464]
345,[-2.7987206  1.0865005  1.3508853  0.2727028  0.294064   0.3224952 -0.3540143],[-0.556995  0.297017  0.080297]
346,[-2.7947464  1.0868571  1.3572159  0.2944018  0.2898107  0.33986   -0.3540474],[-0.556175  0.292242  0.078579]
347,[-2.7910504  1.0865367  1.361797   0.3134473  0.286087   0.3541158 -0.3541845],[-0.555922  0.289467  0.077377]
348,[-2.7893968  1.0864509  1.3637984  0.32372    0.2828827  0.362398  -0.3542178],[-0.555811  0.288092  0.076977]
349,[-2.7843068  1.0846255  1.3668033  0.3583089  0.2675066  0.3844802 -0.3556122],[-0.556269  0.28145   0.075811]
350,[-2.7834544  1.0840762  1.3670589  0.3670208  0.2622442  0.388602  -0.3559907],[-0.556616  0.280124  0.076008]
351,[-2.7810943  1.0822242  1.3663429  0.3923073  0.254745   0.4035337 -0.3563343],[-0.558898  0.275486  0.077427]
352,[-2.7808459  1.0819495  1.3660983  0.3996585  0.2529125  0.4081733 -0.3562821],[-0.559518  0.274754  0.077777]
353,[-2.7806604  1.0817092  1.3660299  0.4158868  0.2492404  0.4184548 -0.3562393],[-0.561547  0.272812  0.079253]
354,[-2.7808375  1.0816425  1.3659424  0.43212    0.2466173  0.4295036 -0.3562889],[-0.563173  0.2719    0.080142]
355,[-2.7834749  1.0824931  1.3701847  0.4884951  0.2332883  0.469208  -0.3562797],[-0.567833  0.269425  0.083089]
356,[-2.7844133  1.0831588  1.3725076  0.5047773  0.2281904  0.4801945 -0.3563165],[-0.568612  0.268949  0.083631]
357,[-2.7864184  1.0858253  1.3809742  0.5467533  0.2166743  0.5081477 -0.3562503],[-0.570861  0.267421  0.084854]
358,[-2.7890728  1.088898   1.3909407  0.5859836  0.210814   0.5351484 -0.356258 ],[-0.572483  0.266852  0.085491]
359,[-2.7901564  1.0918277  1.3995867  0.6156306  0.2053285  0.5569767 -0.3563398],[-0.57392   0.266241  0.085733]
360,[-2.7968543  1.102402   1.4323138  0.7207137  0.1966858  0.6340625 -0.3564731],[-0.576577  0.266513  0.085646]
361,[-2.8077841  1.1194518  1.4832424  0.8676619  0.1777864  0.7456023 -0.3565609],[-0.578036  0.268821  0.085044]
362,[-2.8246076  1.1384452  1.5358007  1.0052367  0.1468501  0.8654184 -0.3565115],[-0.575902  0.275653  0.083196]
363,[-2.8367605  1.146931   1.5577811  1.0457295  0.1395249  0.908334  -0.3565373],[-0.57394   0.284488  0.080363]
364,[-2.8479414  1.1511539  1.5697805  1.0688394  0.1304288  0.932017  -0.3564891],[-0.573079  0.292215  0.078294]
365,[-2.8518946  1.1520675  1.5725826  1.0724154  0.1287107  0.9357086 -0.3565094],[-0.57294   0.294355  0.077772]
366,[-2.8599744  1.1528304  1.575453   1.0708737  0.1265168  0.9369848 -0.3564981],[-0.572883  0.298565  0.076664]
367,[-2.8765078  1.1520141  1.5733148  1.0508363  0.118104   0.9251062 -0.3565045],[-0.572985  0.309642  0.073614]
368,[-2.8886635  1.1508201  1.5683539  1.0240536  0.1164799  0.9018013 -0.3564761],[-0.573994  0.318598  0.072246]
369,[-2.917424   1.1409133  1.5300434  0.8571955  0.1249022  0.7471814 -0.3563367],[-0.575527  0.338617  0.07198 ]
370,[-2.9276624  1.1299632  1.5012339  0.7490134  0.124373   0.6646593 -0.3563871],[-0.57304   0.348176  0.069708]
371,[-2.9378984  1.1154922  1.4656645  0.6106872  0.1316419  0.5565157 -0.3565091],[-0.56894   0.357909  0.066869]
372,[-2.9395914  1.1123317  1.4567546  0.5717909  0.1375284  0.525027  -0.3564944],[-0.567512  0.360851  0.066685]
373,[-2.9405236  1.1102203  1.4489021  0.5375507  0.1435595  0.497658  -0.3564074],[-0.566675  0.362478  0.066827]
374,[-2.9410558  1.1089404  1.444627   0.5194284  0.146812   0.4826192 -0.3564816],[-0.566229  0.363084  0.066999]
375,[-2.9410613  1.1074927  1.4320948  0.4655578  0.1544361  0.4395018 -0.3564364],[-0.564213  0.364909  0.068691]
376,[-2.9408946  1.1074451  1.4293355  0.4521941  0.157835   0.4293619 -0.356398 ],[-0.563841  0.36516   0.069216]
377,[-2.9400408  1.1074508  1.4161767  0.3954302  0.1677833  0.3817971 -0.3563262],[-0.561929  0.366083  0.072603]
378,[-2.9396646  1.1072333  1.4119719  0.3790636  0.1700163  0.3669514 -0.3563603],[-0.56159   0.366331  0.073498]
379,[-2.938761   1.1042026  1.3724705  0.2223617  0.2020512  0.2292693 -0.3563826],[-0.558348  0.371541  0.083669]
380,[-2.9396822  1.1041816  1.3561968  0.1406825  0.2264018  0.1471749 -0.3568965],[-0.557614  0.377584  0.089778]
381,[-2.9422772  1.1059688  1.3463975  0.0618711  0.2581344  0.074037  -0.3577009],[-0.555496  0.386219  0.093846]
382,[-2.9428785  1.1071723  1.3461365  0.0490142  0.2650843  0.0625923 -0.3579507],[-0.554982  0.387918  0.094083]
383,[-2.9474478  1.1143821  1.3502333  0.0095534  0.2923737  0.0256622 -0.3585258],[-0.552378  0.396287  0.095698]
384,[-2.9619226  1.1482623  1.3812367 -0.0386497  0.3485103 -0.0251217 -0.3592736],[-0.545538  0.416663  0.100769]
385,[-2.9635551  1.1530841  1.385798  -0.0414784  0.3585138 -0.0277911 -0.3593796],[-0.544976  0.418826  0.101251]
386,[-2.9691498  1.1750529  1.4068421 -0.0471284  0.397954  -0.0344547 -0.3595968],[-0.542499  0.429948  0.104318]
387,[-2.9749215  1.2055534  1.4350301 -0.0486177  0.4508801 -0.0410008 -0.3597672],[-0.540034  0.443998  0.109079]
