id,joint_position,m6
215,[-2.9137506  1.0543826  1.334775   0.0437728  0.3981853  0.1672015 -0.3362908],[0.8951   0.466792 0.049658]
216,[-2.9142022  1.0566333  1.3442706  0.0556043  0.3983898  0.1747026 -0.3373238],[0.895922 0.467044 0.047804]
217,[-2.9148529  1.0614341  1.3607318  0.0745301  0.3989415  0.1856436 -0.3420012],[0.898024 0.46743  0.044185]
218,[-2.9149318  1.0653308  1.3720492  0.0860058  0.3991299  0.192794  -0.3473137],[0.899376 0.467622 0.042512]
219,[-2.915273   1.0757278  1.3948756  0.1041603  0.4002175  0.2101448 -0.36413  ],[0.904137 0.46827  0.039296]
220,[-2.915278   1.0779784  1.3980618  0.10621    0.4006801  0.2140663 -0.3679966],[0.90496  0.468359 0.039071]
221,[-2.9152336  1.0846713  1.4057844  0.1103026  0.4041166  0.2245347 -0.3804555],[0.907438 0.468863 0.039091]
222,[-2.9151337  1.0870937  1.4080075  0.1114031  0.4057412  0.2276011 -0.3845445],[0.907878 0.468982 0.03945 ]
223,[-2.9147222  1.0989154  1.4164634  0.1156315  0.4170923  0.2399158 -0.4062569],[0.909329 0.470065 0.042292]
224,[-2.9142296  1.1056789  1.4220359  0.119518   0.4260659  0.2448072 -0.4209578],[0.909564 0.471037 0.043886]
225,[-2.9138427  1.1095699  1.426548   0.1222385  0.4327545  0.2464792 -0.4317003],[0.909636 0.471686 0.044488]
226,[-2.9127276  1.1178573  1.4410994  0.1311419  0.4450717  0.24865   -0.4591442],[0.910933 0.472769 0.044023]
227,[-2.9123735  1.119408   1.444585   0.132836   0.4476886  0.2493304 -0.4644988],[0.911333 0.472861 0.043695]
228,[-2.910059   1.1263221  1.4613892  0.1423876  0.4561419  0.2507089 -0.4836845],[0.913908 0.473438 0.04125 ]
229,[-2.9072638  1.1347278  1.4788477  0.1506779  0.4624901  0.2528895 -0.4985913],[0.917436 0.473516 0.039155]
230,[-2.9065866  1.1369937  1.4827181  0.1523875  0.4632397  0.2538011 -0.5015495],[0.918187 0.473443 0.038894]
231,[-2.9052372  1.1415218  1.4893594  0.1541247  0.464622   0.2554213 -0.5069724],[0.920485 0.473121 0.038569]
232,[-2.9032326  1.1481403  1.4964116  0.154013   0.4654403  0.2586236 -0.5130883],[0.922617 0.472727 0.038969]
233,[-2.9014511  1.1548618  1.5012996  0.1543068  0.4660349  0.2624288 -0.5182046],[0.924625 0.471853 0.040657]
234,[-2.9001009  1.1595729  1.5040686  0.1541725  0.46736    0.263921  -0.5210838],[0.92524  0.47156  0.041981]
235,[-2.8994844  1.1618217  1.5053767  0.1541065  0.4685407  0.2647521 -0.5221215],[0.925532 0.47137  0.042554]
236,[-2.8967922  1.1706756  1.510693   0.1545048  0.4750476  0.266663  -0.5252516],[0.92669  0.47091  0.046091]
237,[-2.8960373  1.1726039  1.5120773  0.1546375  0.4766746  0.266891  -0.5260317],[0.926953 0.470874 0.04662 ]
238,[-2.8932769  1.178921   1.5184919  0.1548963  0.4802728  0.2675502 -0.530009 ],[0.928209 0.470402 0.047502]
239,[-2.8926489  1.1802352  1.5203983  0.1550491  0.481102   0.2677772 -0.5308302],[0.928632 0.470321 0.04747 ]
240,[-2.889647   1.1853297  1.5306094  0.1549763  0.4871149  0.2685518 -0.5325508],[0.931639 0.470216 0.045935]
241,[-2.8852093  1.191294   1.5439725  0.1546075  0.4924226  0.2685024 -0.5327273],[0.936106 0.469911 0.043206]
242,[-2.8813267  1.1977924  1.553574   0.1546396  0.4956131  0.2684089 -0.5326298],[0.939389 0.469061 0.042312]
243,[-2.8747203  1.2109798  1.5615798  0.1516654  0.4998937  0.268548  -0.5326967],[0.942387 0.466821 0.045459]
244,[-2.8702908  1.2214664  1.5631961  0.1473833  0.5073986  0.268619  -0.5326652],[0.943057 0.465227 0.050333]
245,[-2.8687682  1.2244361  1.5633783  0.1463963  0.5096784  0.2685923 -0.532683 ],[0.943061 0.464915 0.051422]
246,[-2.8606684  1.2390025  1.5658622  0.1432106  0.5208335  0.2685567 -0.5326217],[0.943238 0.462615 0.057992]
247,[-2.8526752  1.2523959  1.5724503  0.1392667  0.5331082  0.2683584 -0.5326776],[0.945041 0.460492 0.062386]
248,[-2.8494215  1.2576526  1.5769548  0.1378026  0.5390053  0.2679673 -0.5326524],[0.946619 0.459686 0.063384]
249,[-2.8444808  1.2657283  1.5854174  0.1357451  0.5474234  0.2669353 -0.5326866],[0.948747 0.459003 0.063842]
250,[-2.8426673  1.2686027  1.5884751  0.1343444  0.550559   0.2661767 -0.5326663],[0.949541 0.458823 0.063941]
251,[-2.8381443  1.2742618  1.5944482  0.1305294  0.5573549  0.2646651 -0.5326622],[0.952262 0.45846  0.06407 ]
252,[-2.8345847  1.280516   1.6003486  0.1261331  0.5641227  0.2635209 -0.5326981],[0.954213 0.458387 0.064215]
253,[-2.8291757  1.2874053  1.6060482  0.1211769  0.5703301  0.2622963 -0.5326411],[0.957225 0.458056 0.064877]
254,[-2.8235519  1.2980941  1.6135381  0.1131033  0.5789976  0.2607573 -0.5326501],[0.960177 0.457632 0.066214]
255,[-2.8217745  1.3021243  1.6160316  0.1105262  0.5821476  0.2606415 -0.5326956],[0.961153 0.45751  0.066676]
256,[-2.818085   1.3105205  1.6208266  0.1056852  0.5888247  0.2603517 -0.5326695],[0.963817 0.457002 0.068966]
257,[-2.8137572  1.3195422  1.6253955  0.1015383  0.5952744  0.2598885 -0.5327322],[0.96543  0.456566 0.070912]
258,[-2.8047228  1.3392814  1.6335759  0.0932521  0.609035   0.2590702 -0.5326515],[0.969026 0.45531  0.076845]
259,[-2.8022683  1.3441528  1.6355255  0.0913994  0.6126895  0.2586467 -0.5326583],[0.969676 0.455094 0.078095]
260,[-2.7903285  1.3677524  1.6460898  0.08201    0.6347642  0.2546009 -0.5327343],[0.973212 0.453797 0.085246]
261,[-2.7826333  1.3812144  1.6537219  0.077045   0.6500912  0.2507671 -0.5326871],[0.975556 0.453441 0.088832]
262,[-2.7801719  1.3854678  1.6566889  0.0760392  0.6550555  0.2492026 -0.5326563],[0.976134 0.453294 0.089608]
263,[-2.7775853  1.3894962  1.6596966  0.0746602  0.6596193  0.2478723 -0.5327054],[0.976812 0.453146 0.090187]
264,[-2.7750204  1.3933032  1.6627408  0.0734422  0.6635337  0.2465361 -0.5326913],[0.977532 0.453001 0.090728]
265,[-2.7637155  1.4082244  1.676263   0.0673603  0.6828442  0.2409447 -0.532652 ],[0.981638 0.452369 0.092237]
266,[-2.7488518  1.427523   1.6942194  0.0578744  0.70926    0.2341271 -0.5326639],[0.987443 0.452287 0.092971]
267,[-2.7307942  1.4511493  1.7086577  0.0391743  0.7387514  0.2259936 -0.5325708],[0.994204 0.451731 0.096176]
268,[-2.721133   1.46361    1.7123051  0.0288157  0.7539287  0.2236209 -0.5327006],[0.997398 0.451057 0.099732]
269,[-2.7178898  1.4680007  1.7131858  0.0258002  0.759161   0.2228734 -0.5325774],[0.998043 0.4508   0.100844]
270,[-2.7145464  1.4725249  1.714272   0.0226396  0.7649531  0.2223516 -0.5326142],[0.998623 0.450545 0.101966]
271,[-2.7041941  1.4865001  1.7176636  0.016014   0.7830753  0.2202764 -0.5322871],[1.000601 0.449519 0.10697 ]
272,[-2.6821499  1.5149806  1.7301698  0.0092062  0.8241043  0.2168119 -0.5315986],[1.004103 0.447845 0.11476 ]
273,[-2.6666477  1.5339626  1.7435355  0.0078456  0.8514919  0.2157865 -0.5310348],[1.007644 0.446894 0.118059]
274,[-2.6628311  1.5384353  1.7472427  0.0073483  0.8583941  0.2155494 -0.5309196],[1.008447 0.446748 0.118463]
275,[-2.6430988e+00  1.5605739e+00  1.7670705e+00  1.8086238e-03  8.9450979e-01  2.1513963e-01 -5.3055108e-01],[1.014593 0.44681  0.119414]
276,[-2.6309903  1.5751765  1.7791396 -0.0032672  0.9171233  0.214912  -0.5304718],[1.01921 0.44739 0.11993]
277,[-2.6225429  1.585255   1.786917  -0.0071622  0.9320817  0.2148602 -0.530363 ],[1.021582 0.447617 0.120516]
278,[-2.6009336  1.612366   1.8029221 -0.0203782  0.9704227  0.2149188 -0.5298306],[1.028709 0.44848  0.123854]
279,[-2.5964999  1.6180633  1.805283  -0.0233247  0.978188   0.2149389 -0.5297188],[1.029854 0.448561 0.124635]
280,[-2.5777419  1.6410907  1.8147779 -0.0335345  1.011179   0.215098  -0.5293294],[1.034742 0.448705 0.129719]
281,[-2.5469198  1.677399   1.831898  -0.0408275  1.0653114  0.2153623 -0.5286692],[1.040694 0.448346 0.137324]
282,[-2.5365479  1.6885684  1.8385472 -0.0421179  1.0819788  0.2158004 -0.5284321],[1.043417 0.447958 0.139875]
283,[-2.5261874  1.6990131  1.8452581 -0.0436398  1.0978937  0.2159556 -0.5278953],[1.045399 0.447669 0.141156]
284,[-2.5002239  1.7221339  1.8631107 -0.0493289  1.1372871  0.2180915 -0.5263849],[1.051909 0.447349 0.142642]
285,[-2.4950755  1.7261394  1.8666307 -0.0508442  1.1447983  0.2187415 -0.5259936],[1.053108 0.44738  0.142588]
286,[-2.4749043  1.7413524  1.8806257 -0.0563949  1.174314   0.2202774 -0.5241866],[1.058792 0.447581 0.141976]
287,[-2.4513583  1.7598212  1.8949136 -0.0655308  1.2073231  0.2234005 -0.5221576],[1.064296 0.447785 0.141752]
288,[-2.4299903  1.7783607  1.9052356 -0.0730123  1.2349839  0.22875   -0.5213068],[1.071072 0.446945 0.143621]
289,[-2.4182928  1.7885783  1.9094899 -0.0766948  1.2483816  0.232397  -0.5212271],[1.07416  0.445828 0.14549 ]
290,[-2.4145632  1.7917178  1.9108229 -0.0774368  1.252737   0.2337442 -0.5210733],[1.074886 0.445561 0.145917]
291,[-2.4110923  1.7948096  1.9120723 -0.0779392  1.2570314  0.2351408 -0.5211461],[1.075538 0.445275 0.146391]
292,[-2.395123   1.8092902  1.9209898 -0.0778109  1.2780595  0.2418157 -0.521113 ],[1.079063 0.443869 0.147994]
293,[-2.3920813  1.8116553  1.9231894 -0.0777777  1.2821765  0.2429112 -0.5211263],[1.079666 0.44374  0.147986]
294,[-2.3865442  1.8160537  1.9280385 -0.0777927  1.2894454  0.2441408 -0.5210287],[1.081568 0.443624 0.147604]
295,[-2.3811152  1.8198665  1.9332421 -0.0781595  1.2963428  0.2452173 -0.5210265],[1.082896 0.443757 0.146941]
296,[-2.376014   1.8233455  1.9387238 -0.0784302  1.3026114  0.2465234 -0.5210026],[1.085054 0.444071 0.145431]
297,[-2.3689642  1.8278545  1.9468126 -0.0786836  1.3104954  0.2476005 -0.5209469],[1.08703  0.444337 0.143874]
298,[-2.3580663  1.8356212  1.9574938 -0.0805368  1.3245983  0.2504693 -0.5210382],[1.0906   0.445072 0.141587]
299,[-2.3501682  1.8419765  1.9619473 -0.0843617  1.3336782  0.2509505 -0.5209365],[1.093059 0.445199 0.141476]
300,[-2.3483546  1.8434184  1.9623724 -0.0856974  1.3355389  0.2512226 -0.5209671],[1.093464 0.445131 0.141679]
301,[-2.3393779  1.8498672  1.9623479 -0.0895905  1.3432355  0.2530605 -0.5210049],[1.095137 0.443909 0.143718]
302,[-2.3377473  1.851002   1.9621561 -0.0896418  1.3450389  0.2538272 -0.5210196],[1.095294 0.443612 0.144071]
303,[-2.334384   1.8530887  1.9620423 -0.089516   1.348979   0.2550661 -0.5209575],[1.095623 0.44274  0.145068]
304,[-2.3313425  1.8549064  1.9623479 -0.0886779  1.351882   0.2554563 -0.5209657],[1.095835 0.44181  0.145852]
305,[-2.3249316  1.8583759  1.9655328 -0.0886218  1.3556585  0.2567544 -0.5209412],[1.097025 0.440834 0.145733]
306,[-2.3204904  1.860638   1.971516  -0.089734   1.358212   0.2580051 -0.5208247],[1.099115 0.440897 0.143847]
307,[-2.3184912  1.8607352  1.9754559 -0.0901189  1.3584456  0.2580481 -0.5200388],[1.100437 0.441225 0.141816]
308,[-2.3183513  1.8606036  1.9757656 -0.0901171  1.3585186  0.2580459 -0.5198854],[1.100498 0.44126  0.141622]
309,[-2.3180697  1.8604282  1.9760315 -0.0901369  1.3592706  0.2580218 -0.5195193],[1.100554 0.44133  0.141251]
310,[-2.3178711  1.8603042  1.975883  -0.0899343  1.360302   0.2579841 -0.5192303],[1.10043  0.441338 0.141302]
311,[-2.3178105  1.860575   1.9742682 -0.0897343  1.3608046  0.2580342 -0.518831 ],[1.100004 0.441092 0.142208]
312,[-2.31778    1.8606361  1.9737039 -0.0898622  1.3607135  0.2580529 -0.5186924],[1.099895 0.44098  0.142495]
313,[-2.3178339  1.8609908  1.9725281 -0.0897982  1.360539   0.2580987 -0.5184314],[1.099591 0.440669 0.143351]
314,[-2.3179758  1.8611625  1.9712716 -0.0897346  1.3603687  0.2581325 -0.5181225],[1.099328 0.440455 0.143905]
315,[-2.3179145  1.8611873  1.970733  -0.0895812  1.3603797  0.2580868 -0.5179328],[1.099225 0.440365 0.14416 ]
316,[-2.3184698  1.861214   1.9692761 -0.0889709  1.3585482  0.2580571 -0.517029 ],[1.098768 0.439853 0.144904]
317,[-2.3187101  1.8611491  1.969164  -0.0887519  1.357523   0.258099  -0.5167291],[1.098713 0.439776 0.144938]
318,[-2.3191447  1.8610461  1.9690224 -0.0886675  1.3564391  0.2581252 -0.5163197],[1.098699 0.43973  0.144928]
319,[-2.3249006  1.8594039  1.9703732 -0.0892798  1.3402486  0.2582382 -0.5106127],[1.099457 0.439691 0.143141]
320,[-2.3276386  1.8581565  1.9709179 -0.0891264  1.333961   0.2582293 -0.5088876],[1.099584 0.43972  0.142456]
321,[-2.3358984  1.8535255  1.9717896 -0.0891668  1.3204947  0.2583013 -0.5061823],[1.09958  0.440656 0.140218]
322,[-2.3454726  1.8491595  1.9722652 -0.0890455  1.3097467  0.2582453 -0.5037345],[1.099012 0.442623 0.13823 ]
323,[-2.3538659  1.8461612  1.9722955 -0.0887052  1.3012366  0.2582293 -0.5006611],[1.09848  0.444413 0.136942]
324,[-2.3561635  1.8453944  1.972263  -0.0886701  1.2985582  0.2582333 -0.4998843],[1.098349 0.444712 0.13673 ]
325,[-2.3582537  1.8444484  1.972271  -0.0883527  1.2959056  0.258212  -0.4990274],[1.098221 0.445052 0.136476]
326,[-2.3629088  1.8428748  1.9724027 -0.0876012  1.2900162  0.25826   -0.4978175],[1.09788  0.445953 0.135691]
327,[-2.367852   1.8411296  1.973091  -0.0859039  1.2840624  0.2582454 -0.4973403],[1.097598 0.446478 0.135017]
328,[-2.3788543  1.836243   1.9763701 -0.0807113  1.2710128  0.2582469 -0.4966551],[1.096722 0.448288 0.132346]
329,[-2.38077    1.8351215  1.9773347 -0.0794204  1.2691069  0.2581843 -0.4966327],[1.096628 0.44863  0.131753]
330,[-2.3871725  1.8312915  1.9817219 -0.0748064  1.2611136  0.2581196 -0.4965211],[1.096409 0.450381 0.128587]
331,[-2.3950043  1.8272288  1.9864832 -0.070565   1.2488036  0.2581597 -0.4963744],[1.09652  0.451953 0.125148]
332,[-2.3965437  1.8265041  1.9871527 -0.0697355  1.2464113  0.2581655 -0.4962351],[1.096558 0.452192 0.124685]
333,[-2.3999088  1.8253139  1.9880431 -0.0691565  1.2416425  0.2580985 -0.4962477],[1.096554 0.452902 0.123631]
334,[-2.4034235  1.8240436  1.9884644 -0.0685957  1.2364712  0.2581339 -0.4962175],[1.096538 0.453306 0.123093]
335,[-2.4051695  1.8234065  1.9885616 -0.0681409  1.2334933  0.258105  -0.4963172],[1.096496 0.453485 0.122885]
336,[-2.4127858  1.8206866  1.9885991 -0.0651371  1.2212863  0.2581349 -0.4962557],[1.095917 0.453961 0.121983]
337,[-2.4148121  1.8198932  1.988628  -0.064019   1.2182846  0.2582044 -0.4962871],[1.095783 0.454026 0.121789]
338,[-2.4228761  1.8169578  1.9899706 -0.0568181  1.2064428  0.2582757 -0.4961146],[1.094582 0.454186 0.120741]
339,[-2.4289398  1.8150733  1.9925561 -0.0496678  1.1984076  0.2581751 -0.4958864],[1.093582 0.454486 0.119542]
340,[-2.4349895  1.8127788  1.9961927 -0.0421249  1.1904092  0.2581061 -0.4954449],[1.092916 0.454841 0.118206]
341,[-2.4415886  1.8099654  2.0002306 -0.0342706  1.1814442  0.2581542 -0.4949207],[1.092345 0.455486 0.115866]
342,[-2.4436774  1.8087962  2.0016341 -0.0318907  1.178618   0.2581411 -0.4947138],[1.092184 0.455701 0.115224]
343,[-2.4457676  1.8076327  2.0030763 -0.0296139  1.1756363  0.2580416 -0.4945274],[1.092066 0.455953 0.114565]
344,[-2.4550016  1.8029235  2.0081675 -0.0207341  1.1626549  0.2580237 -0.4935605],[1.091597 0.457144 0.111218]
345,[-2.4574978  1.8018001  2.0091407 -0.0187401  1.1593432  0.2580391 -0.4931494],[1.091514 0.457394 0.110556]
346,[-2.4621515  1.7991851  2.0109289 -0.0152846  1.1526251  0.2579816 -0.492222 ],[1.091136 0.458158 0.108851]
347,[-2.4673111  1.7965358  2.0122287 -0.0117669  1.1456118  0.2580656 -0.4909874],[1.090847 0.458584 0.107758]
348,[-2.4698627  1.7952026  2.0127609 -0.0100721  1.1420312  0.2579669 -0.4903352],[1.090685 0.458801 0.107279]
349,[-2.4804330e+00  1.7895473e+00  2.0149660e+00 -1.3283710e-03  1.1271119e+00  2.5805542e-01 -4.8724467e-01],[1.0895   0.459597 0.105004]
350,[-2.4832287e+00  1.7882960e+00  2.0157762e+00  1.8635020e-03  1.1234822e+00  2.5808853e-01 -4.8665348e-01],[1.08924  0.45972  0.104549]
351,[-2.4885433  1.7855533  2.017971   0.0082646  1.1156263  0.2579696 -0.4856741],[1.088278 0.459992 0.103097]
352,[-2.4914753  1.7841838  2.0193348  0.0121016  1.1117587  0.2582274 -0.4853305],[1.087952 0.460023 0.102517]
353,[-2.4938474  1.7829574  2.0208673  0.0162138  1.1078777  0.2581867 -0.4848764],[1.087595 0.460083 0.101933]
354,[-2.5104072  1.7769092  2.0338845  0.0451489  1.0865598  0.2582361 -0.4818435],[1.085346 0.461049 0.097179]
355,[-2.5160916  1.7754043  2.0392468  0.0553714  1.079566   0.2584786 -0.4800494],[1.084482 0.461757 0.094985]
356,[-2.521868   1.774113   2.0446093  0.0659345  1.0721445  0.259023  -0.4775386],[1.084079 0.462329 0.093499]
357,[-2.5338809  1.7717765  2.0543833  0.0837181  1.0566807  0.2629175 -0.471434 ],[1.083455 0.463929 0.089825]
358,[-2.5366344  1.7713817  2.0566952  0.0880945  1.0531301  0.2638672 -0.4702318],[1.083314 0.46426  0.089207]
359,[-2.5513473  1.7701705  2.0679963  0.1108326  1.0353975  0.2690356 -0.4616763],[1.082366 0.466008 0.085954]
360,[-2.5626476  1.7687839  2.0763452  0.1287515  1.0212293  0.2748228 -0.4550732],[1.081701 0.467262 0.083395]
361,[-2.5652776  1.7685474  2.0784941  0.1331618  1.0181513  0.2761839 -0.4531415],[1.081575 0.46754  0.08286 ]
362,[-2.5709288  1.7682002  2.0831702  0.1425626  1.012423   0.2784792 -0.4493496],[1.081119 0.468298 0.081302]
363,[-2.5757914  1.7679275  2.0882635  0.152366   1.007021   0.2805602 -0.4466071],[1.080775 0.468876 0.080253]
364,[-2.5783978  1.7676795  2.0908155  0.1576671  1.0042663  0.2817043 -0.4452772],[1.080645 0.469173 0.079672]
365,[-2.5808442  1.7673286  2.0934582  0.1624519  1.00141    0.2826751 -0.4436511],[1.080534 0.469431 0.079078]
366,[-2.5854762  1.7667564  2.0985069  0.1714301  0.9956369  0.2850759 -0.4401723],[1.080375 0.470204 0.077217]
367,[-2.5876911  1.76627    2.1008     0.1752262  0.9926362  0.2861906 -0.4385947],[1.080362 0.470498 0.076523]
368,[-2.5899594  1.7656863  2.1031992  0.1793461  0.9894075  0.2871488 -0.4373239],[1.080369 0.470725 0.075821]
369,[-2.5924447  1.7652381  2.1054683  0.1835717  0.9864821  0.2879912 -0.4361828],[1.080365 0.471015 0.07516 ]
370,[-2.6012113  1.7637256  2.1148822  0.1988104  0.9742146  0.290555  -0.4320687],[1.080441 0.472301 0.071914]
371,[-2.607564   1.763121   2.1210003  0.2091733  0.96521    0.2928143 -0.4284767],[1.080688 0.473261 0.069858]
372,[-2.6118009  1.7624744  2.1241729  0.2147972  0.9586406  0.2939874 -0.426719 ],[1.080803 0.473718 0.068968]
373,[-2.623167   1.7602542  2.1293516  0.2272471  0.94029    0.2987706 -0.4242809],[1.080965 0.474607 0.06692 ]
374,[-2.6256862  1.7598804  2.1303368  0.2302306  0.9370351  0.2997768 -0.4237294],[1.080917 0.474813 0.066644]
375,[-2.6472318  1.7604087  2.1440713  0.2621723  0.9159331  0.3100609 -0.4153846],[1.079238 0.477978 0.064602]
376,[-2.649904   1.7604316  2.1458089  0.2660442  0.9135599  0.3109986 -0.4149394],[1.079097 0.478445 0.064251]
377,[-2.6547883  1.7601207  2.149298   0.2722016  0.908886   0.3122818 -0.4142374],[1.078894 0.479882 0.063093]
378,[-2.6597326  1.7599948  2.1530371  0.2783294  0.9049187  0.3126164 -0.4137868],[1.078754 0.48093  0.062274]
379,[-2.671334   1.760012   2.1630101  0.2936118  0.8948832  0.3126667 -0.4134097],[1.078658 0.484045 0.0601  ]
380,[-2.6900251  1.7599128  2.17506    0.3097075  0.8733954  0.3155908 -0.4133231],[1.079843 0.488722 0.056532]
381,[-2.6919837  1.7600234  2.176091   0.3113125  0.8715429  0.3165064 -0.4133455],[1.079948 0.489083 0.056374]
382,[-2.694066   1.760094   2.1772153  0.3133785  0.8694053  0.3169593 -0.4134001],[1.080014 0.489408 0.056116]
383,[-2.7013054  1.7602676  2.1812932  0.320816   0.8587289  0.3193635 -0.4133673],[1.080393 0.490523 0.055252]
384,[-2.7030621  1.7602924  2.1821728  0.3223528  0.8564649  0.3198318 -0.4133169],[1.080468 0.490748 0.055023]
385,[-2.7063046  1.7600997  2.1838682  0.3255467  0.8512874  0.3202047 -0.4133665],[1.080589 0.491386 0.054457]
386,[-2.70961    1.7601398  2.1856873  0.3292208  0.8467145  0.3202522 -0.4133371],[1.080576 0.491772 0.054298]
387,[-2.7161946  1.7601684  2.1894011  0.336638   0.8382044  0.3202635 -0.4133799],[1.080461 0.492775 0.053791]
388,[-2.7179551  1.7602313  2.1902626  0.3381761  0.8361812  0.3204765 -0.413359 ],[1.080482 0.49299  0.053692]
389,[-2.7198272  1.7601798  2.1911433  0.339993   0.8341632  0.3205091 -0.4133174],[1.080522 0.493245 0.053583]
390,[-2.7271888  1.760155   2.1944206  0.3459768  0.8261213  0.3205522 -0.413321 ],[1.080416 0.49489  0.052935]
391,[-2.73562    1.7600501  2.1970701  0.3506468  0.8183174  0.3205012 -0.4133302],[1.080425 0.497148 0.052321]
392,[-2.7378037  1.7601054  2.1973948  0.3514989  0.8163733  0.3205377 -0.413337 ],[1.08036  0.497648 0.05215 ]
393,[-2.7400849  1.7601951  2.1977632  0.3519491  0.8146634  0.3205357 -0.4133841],[1.080375 0.498118 0.052082]
394,[-2.7584157  1.7601417  2.1960454  0.3522636  0.8000216  0.3205755 -0.4132019],[1.079682 0.503097 0.052968]
395,[-2.7604699  1.7601855  2.195529   0.3524829  0.7983241  0.3205244 -0.4131238],[1.079541 0.50346  0.053193]
396,[-2.7667015  1.7602389  2.1940053  0.3526618  0.791625   0.3205592 -0.4129659],[1.078967 0.504889 0.053959]
397,[-2.7683771  1.7599509  2.1935408  0.3526024  0.7903266  0.3205417 -0.4129332],[1.078869 0.505174 0.054102]
