id,joint_position,m6
209,[-2.3104994  1.720856   2.6950793  2.3360369  0.9276266 -0.9563223 -0.5976616],[-0.285573 -0.018317  0.32259 ]
210,[-2.3052521  1.720774   2.6950896  2.3360662  0.9275169 -0.9563316 -0.5976946],[-0.285253 -0.019446  0.32263 ]
211,[-2.2896698  1.7208713  2.6951323  2.3360407  0.9275851 -0.9562933 -0.5976924],[-0.283879 -0.024009  0.322686]
212,[-2.2844524  1.7208121  2.6950564  2.3360796  0.9274597 -0.9563071 -0.5975822],[-0.283521 -0.025185  0.322716]
213,[-2.2790194  1.7208217  2.6950114  2.3359647  0.9275489 -0.9562714 -0.597638 ],[-0.283111 -0.026386  0.32272 ]
214,[-2.2573264  1.7207759  2.6949372  2.3360162  0.927423  -0.956148  -0.5976934],[-0.281245 -0.032427  0.322823]
215,[-2.2517843  1.7208083  2.6948905  2.3360333  0.9275112 -0.9561013 -0.597738 ],[-0.280813 -0.033633  0.322856]
216,[-2.2291839  1.7209438  2.6947851  2.3361154  0.9274745 -0.9560753 -0.5976346],[-0.278745 -0.039501  0.322942]
217,[-2.2014198  1.7207797  2.6948993  2.3360243  0.9274573 -0.9560232 -0.5976636],[-0.276222 -0.046595  0.322969]
218,[-2.1957259  1.7207568  2.6949553  2.3360052  0.927537  -0.9560589 -0.5976454],[-0.275784 -0.047792  0.322982]
219,[-2.1725731  1.7207874  2.6950111  2.3360624  0.9274435 -0.9559366 -0.597719 ],[-0.273283 -0.053763  0.323004]
220,[-2.1430805  1.7207721  2.6950247  2.336026   0.9274278 -0.955945  -0.5977511],[-0.269926 -0.061197  0.322997]
221,[-2.1129873  1.7208236  2.6950111  2.3359568  0.9275489 -0.9558806 -0.5976972],[-0.266481 -0.068669  0.322887]
222,[-2.0882368  1.7208598  2.6949341  2.3360412  0.927516  -0.9558042 -0.5976298],[-0.263288 -0.074914  0.323013]
223,[-2.0820901  1.7207626  2.6949589  2.3360448  0.9274821 -0.9556898 -0.5976797],[-0.262639 -0.076194  0.322965]
224,[-2.0758674  1.7208427  2.6949484  2.3360288  0.927361  -0.955618  -0.5977215],[-0.261959 -0.077455  0.323031]
225,[-2.0507429  1.7207893  2.6949406  2.3360634  0.9274902 -0.9553987 -0.5977344],[-0.258542 -0.083709  0.323067]
226,[-2.0442786  1.7208388  2.6949208  2.336062   0.9274411 -0.9553565 -0.5976571],[-0.257821 -0.084998  0.323084]
227,[-2.0253417  1.7208198  2.6950095  2.3359933  0.9274998 -0.9551888 -0.5976832],[-0.254792 -0.090029  0.323116]
228,[-2.0189884  1.7207988  2.6948686  2.3360434  0.9274859 -0.9551087 -0.5977373],[-0.253952 -0.091279  0.32311 ]
229,[-2.0125914  1.7208427  2.6949914  2.3359859  0.9275012 -0.9550496 -0.597684 ],[-0.253163 -0.09252   0.323102]
230,[-1.986387   1.7208408  2.6949804  2.3359997  0.9274411 -0.9547955 -0.59772  ],[-0.249182 -0.098827  0.323191]
231,[-1.9547381  1.7208369  2.6948411  2.3360982  0.9273086 -0.9545711 -0.5976852],[-0.243997 -0.106127  0.323542]
232,[-1.9482799  1.7208808  2.6948316  2.3360095  0.9273996 -0.9544869 -0.5976562],[-0.243134 -0.107303  0.323551]
233,[-1.9237876  1.7208293  2.6948595  2.3359733  0.9272957 -0.9544065 -0.5975957],[-0.238803 -0.113039  0.323615]
234,[-1.9177154  1.7208312  2.6949227  2.3360965  0.9272981 -0.9543787 -0.5976682],[-0.237964 -0.114174  0.323644]
235,[-1.8991374  1.7208598  2.6949046  2.3360837  0.9272909 -0.9542328 -0.5977299],[-0.234486 -0.118552  0.323649]
236,[-1.8929164  1.7208369  2.6948881  2.3360178  0.9273658 -0.9543134 -0.5976973],[-0.233664 -0.119661  0.323687]
237,[-1.8683891  1.7208141  2.6950178  2.3359821  0.9273458 -0.9542673 -0.5977041],[-0.229018 -0.125067  0.323663]
238,[-1.8621193  1.7208694  2.694972   2.3359635  0.9273963 -0.9542837 -0.5976601],[-0.228128 -0.126152  0.323663]
239,[-1.8557427  1.7207435  2.6950305  2.3360393  0.927381  -0.9542684 -0.5977004],[-0.227145 -0.127233  0.323665]
240,[-1.8310404  1.7208274  2.6950696  2.3361499  0.9273291 -0.9542075 -0.5977208],[-0.222388 -0.132497  0.323725]
241,[-1.805923   1.7208102  2.6950469  2.3361168  0.9273791 -0.9541551 -0.5977177],[-0.217384 -0.137698  0.323735]
242,[-1.7996796  1.7208388  2.6949947  2.3359962  0.92732   -0.9541456 -0.5977011],[-0.21644  -0.138705  0.323744]
243,[-1.793444   1.7207301  2.6949735  2.3361075  0.92729   -0.9541519 -0.5976017],[-0.215416 -0.13971   0.323752]
244,[-1.7684339  1.7208045  2.6949511  2.3360431  0.9274158 -0.9540624 -0.597701 ],[-0.210312 -0.144631  0.323825]
245,[-1.7621381  1.7208522  2.694943   2.3360152  0.927371  -0.9540862 -0.5976672],[-0.209264 -0.145582  0.323795]
246,[-1.7379502  1.7207645  2.694952   2.3361273  0.9272103 -0.954029  -0.5976834],[-0.204267 -0.150293  0.323865]
247,[-1.7320068  1.7207778  2.6949484  2.3359835  0.9273052 -0.9539862 -0.5976424],[-0.203217 -0.151211  0.323846]
248,[-1.7082429  1.7208293  2.6949394  2.3361397  0.9272251 -0.9540011 -0.5976292],[-0.198152 -0.155603  0.323868]
249,[-1.7024215  1.7207721  2.6949658  2.3359191  0.9272909 -0.9539388 -0.5976722],[-0.197099 -0.156455  0.323868]
250,[-1.6852151  1.7207645  2.6949224  2.3360071  0.927176  -0.9538903 -0.5977209],[-0.193042 -0.159788  0.323891]
251,[-1.679363   1.7208312  2.6949689  2.3359568  0.9272304 -0.953938  -0.5977381],[-0.191969 -0.160608  0.323881]
252,[-1.6736586  1.7207969  2.6950028  2.3360779  0.9271879 -0.9538224 -0.5976623],[-0.190954 -0.161418  0.323876]
253,[-1.6567098  1.7207988  2.6949642  2.3360445  0.9272008 -0.9538931 -0.5976073],[-0.18686  -0.164548  0.323878]
254,[-1.6512488  1.7208579  2.6949127  2.3359845  0.9272285 -0.9538634 -0.597618 ],[-0.185836 -0.1653    0.323874]
255,[-1.6237999  1.720835   2.6949291  2.3359776  0.9272723 -0.9538361 -0.5977031],[-0.17989  -0.169641  0.323909]
256,[-1.5975171  1.7207473  2.695013   2.3360085  0.9271331 -0.9538025 -0.5976507],[-0.174046 -0.173707  0.323918]
257,[-1.5717713  1.7208217  2.6949368  2.3359582  0.9272056 -0.9537888 -0.5975502],[-0.168176 -0.177539  0.323915]
258,[-1.5464406  1.7207721  2.6950026  2.336056   0.9272642 -0.9537168 -0.5976865],[-0.162264 -0.181176  0.323899]
259,[-1.5415324  1.7207339  2.6950116  2.3359883  0.9271851 -0.9536897 -0.5976565],[-0.161328 -0.181758  0.323923]
260,[-1.5218458  1.7208217  2.6949651  2.3360531  0.9271822 -0.9536678 -0.5977664],[-0.15641  -0.184569  0.323908]
261,[-1.5171996  1.7207969  2.6949348  2.3359466  0.9271908 -0.9536434 -0.5977175],[-0.155412 -0.185111  0.32391 ]
262,[-1.4990617  1.7207549  2.6950574  2.3359802  0.9271894 -0.9535947 -0.5977471],[-0.150771 -0.187634  0.323896]
263,[-1.4777324  1.7207511  2.6949863  2.3359587  0.9271393 -0.9536225 -0.5977166],[-0.145453 -0.190403  0.323868]
264,[-1.4735821  1.7207435  2.6950428  2.3360834  0.9270844 -0.9536182 -0.5976328],[-0.144636 -0.190831  0.323891]
265,[-1.457322   1.7207816  2.6950405  2.336005   0.9271364 -0.9536201 -0.5975994],[-0.140443 -0.192875  0.323873]
266,[-1.4415004  1.7207454  2.695076   2.3359878  0.9271927 -0.9535382 -0.5976753],[-0.136178 -0.194862  0.324034]
267,[-1.4376996  1.7207416  2.6950853  2.3360116  0.9271898 -0.9535706 -0.5976757],[-0.13536  -0.195221  0.32404 ]
268,[-1.4338653  1.7208541  2.6950238  2.3359475  0.9271483 -0.953538  -0.5976842],[-0.134579 -0.195561  0.324057]
269,[-1.4191853  1.7207988  2.6950667  2.3359649  0.9271374 -0.9534949 -0.5977012],[-0.130722 -0.197268  0.324042]
270,[-1.4051614  1.7208217  2.6950743  2.3360357  0.9271693 -0.9535509 -0.5977189],[-0.126961 -0.198865  0.324017]
271,[-1.4018357  1.720795   2.6950598  2.335978   0.9271669 -0.9534814 -0.5976564],[-0.126229 -0.199171  0.324006]
272,[-1.398579   1.7208236  2.6949565  2.3360319  0.9271317 -0.9534689 -0.5976633],[-0.12555  -0.199476  0.324028]
273,[-1.3853389  1.7208102  2.6949434  2.3360298  0.9270391 -0.9534619 -0.5977218],[-0.122008 -0.200908  0.324004]
274,[-1.3822157  1.7207568  2.6950641  2.3360453  0.9271164 -0.9534582 -0.5976406],[-0.121349 -0.201184  0.324012]
275,[-1.3732049  1.7208388  2.6950021  2.3359907  0.9271693 -0.9534577 -0.597711 ],[-0.118676 -0.202165  0.323976]
276,[-1.3704512  1.7207816  2.6950762  2.3360503  0.9270229 -0.9533895 -0.5976578],[-0.118044 -0.202413  0.32399 ]
277,[-1.3570057  1.720816   2.6951025  2.3360612  0.9270339 -0.9533846 -0.5977031],[-0.114565 -0.203688  0.32395 ]
278,[-1.3545796  1.7208751  2.6951039  2.3360877  0.9270053 -0.9534253 -0.5977432],[-0.114057 -0.203861  0.323962]
279,[-1.3451331  1.7208007  2.695158   2.3359814  0.9271531 -0.9534528 -0.597741 ],[-0.111566 -0.20476   0.323908]
280,[-1.3349818  1.720816   2.695132   2.3360627  0.9270196 -0.9533738 -0.5976801],[-0.108825 -0.205652  0.323863]
281,[-1.3263887  1.7208198  2.6952307  2.3360176  0.9270101 -0.9533706 -0.597647 ],[-0.10656  -0.206414  0.323876]
282,[-1.324867   1.7206882  2.6951525  2.335912   0.9270611 -0.9533471 -0.5977042],[-0.106259 -0.206525  0.323884]
283,[-1.3206503  1.720816   2.6952298  2.335974   0.9270401 -0.9533356 -0.5976915],[-0.105001 -0.206909  0.323865]
284,[-1.319404   1.7208102  2.6952581  2.3359976  0.9270234 -0.953338  -0.597739 ],[-0.10468  -0.207005  0.323861]
285,[-1.3182735  1.7208388  2.6954241  2.336055   0.9270849 -0.9534088 -0.597707 ],[-0.104428 -0.207085  0.323865]
286,[-1.3139654  1.7208331  2.69556    2.3360686  0.9270239 -0.9534115 -0.5977536],[-0.103169 -0.207455  0.323796]
287,[-1.3130386  1.7208503  2.6955469  2.3360181  0.9270163 -0.9533871 -0.5976709],[-0.102967 -0.207524  0.323782]
288,[-1.310629   1.7207969  2.6956651  2.336025   0.9270344 -0.9533391 -0.5977254],[-0.102189 -0.207745  0.323732]
289,[-1.3100339  1.7208236  2.6956604  2.3360834  0.9269738 -0.9534138 -0.5977202],[-0.10204  -0.207797  0.323725]
290,[-1.3076445  1.7207568  2.6959074  2.3360457  0.9270349 -0.9532946 -0.5977588],[-0.101343 -0.208006  0.323694]
291,[-1.3074064  1.7208312  2.6957943  2.335979   0.9271045 -0.9533243 -0.5976421],[-0.101286 -0.208026  0.323686]
292,[-1.3069547  1.7207397  2.6958542  2.3360646  0.927001  -0.9532664 -0.597719 ],[-0.10111  -0.208077  0.323713]
293,[-1.3068802  1.7208808  2.6957853  2.3358769  0.9270406 -0.9533765 -0.5976764],[-0.101117 -0.208078  0.323706]
294,[-1.3070369  1.7206977  2.6959076  2.3360445  0.9270196 -0.9533659 -0.5976835],[-0.10125  -0.208044  0.323705]
295,[-1.3071529  1.720816   2.6959171  2.3360472  0.9270549 -0.9532817 -0.5976045],[-0.101289 -0.208025  0.323698]
296,[-1.3078322  1.7208141  2.6960626  2.3360031  0.9271307 -0.9533268 -0.5976838],[-0.101547 -0.207944  0.323672]
297,[-1.3092897  1.7208827  2.6960027  2.3360071  0.9270716 -0.9533699 -0.5976625],[-0.101961 -0.207811  0.323638]
298,[-1.3097197  1.7207606  2.6960225  2.3361552  0.9269204 -0.9533128 -0.597689 ],[-0.102028 -0.207768  0.32364 ]
299,[-1.3102845  1.7208713  2.696028   2.3359852  0.9270186 -0.9533109 -0.5976747],[-0.102101 -0.207726  0.32364 ]
300,[-1.3134367  1.7207263  2.6959665  2.3359783  0.9269514 -0.95328   -0.5976804],[-0.102854 -0.207514  0.323644]
301,[-1.3191816  1.7207416  2.695909   2.3360808  0.92694   -0.9532275 -0.5977287],[-0.104359 -0.207058  0.323681]
302,[-1.3205787  1.7207416  2.6959803  2.335923   0.9269481 -0.953254  -0.597632 ],[-0.104692 -0.206955  0.323695]
303,[-1.3271096  1.7207397  2.6960037  2.3360612  0.9269514 -0.9532906 -0.5977094],[-0.106457 -0.206405  0.323664]
304,[-1.3288437  1.7208102  2.6960113  2.3359327  0.9270072 -0.9532593 -0.5976651],[-0.106867 -0.206264  0.323668]
305,[-1.3365052  1.7207454  2.6961119  2.3360627  0.9270468 -0.9532903 -0.5977545],[-0.108981 -0.205559  0.323653]
306,[-1.3449752  1.720753   2.696063   2.3360159  0.9269576 -0.9532145 -0.5977108],[-0.111271 -0.20478   0.323646]
307,[-1.347208   1.7207874  2.6961541  2.3358972  0.9269037 -0.9532499 -0.5977162],[-0.111686 -0.204636  0.323615]
308,[-1.3493358  1.7207454  2.6961572  2.3359861  0.9270177 -0.9532305 -0.5976542],[-0.112179 -0.204468  0.323627]
309,[-1.3592029  1.7208236  2.6960695  2.3358858  0.92693   -0.9532405 -0.5976589],[-0.114673 -0.203591  0.323627]
310,[-1.3749509  1.7208026  2.6961207  2.3360562  0.9268804 -0.9532053 -0.5976799],[-0.118648 -0.202123  0.323672]
311,[-1.3857516  1.7207683  2.6959991  2.3361173  0.9269776 -0.9532558 -0.5976638],[-0.121999 -0.200873  0.323716]
312,[-1.3887669  1.7208579  2.6961079  2.3360808  0.9270267 -0.9532025 -0.5976664],[-0.122656 -0.200574  0.323722]
313,[-1.4020512  1.7207549  2.6960626  2.3360229  0.9271264 -0.9531935 -0.5976675],[-0.126138 -0.199173  0.323716]
314,[-1.4054294  1.7208255  2.6961632  2.3360422  0.9270134 -0.9531776 -0.5976726],[-0.126802 -0.198886  0.323713]
315,[-1.4123838  1.7207912  2.6961913  2.3359802  0.9269953 -0.9532402 -0.5976078],[-0.128915 -0.198003  0.323694]
316,[-1.4194371  1.7207511  2.6962535  2.3360109  0.9270391 -0.9532352 -0.5976609],[-0.130391 -0.19738   0.323688]
317,[-1.4349657  1.7207454  2.696229   2.3359253  0.9269571 -0.9532029 -0.5976893],[-0.13426  -0.195684  0.323708]
318,[-1.4389031  1.7207912  2.696234   2.3359506  0.92697   -0.9531986 -0.5976994],[-0.135028 -0.195331  0.323686]
319,[-1.4429225  1.7207931  2.6961706  2.3359973  0.9269209 -0.9531714 -0.5976925],[-0.135896 -0.194964  0.323724]
320,[-1.46051    1.7208045  2.6961014  2.3359368  0.9269724 -0.9530907 -0.5976888],[-0.140549 -0.192819  0.323587]
321,[-1.4650835  1.7207778  2.6960864  2.3361335  0.927012  -0.953142  -0.5976844],[-0.141205 -0.192435  0.323773]
322,[-1.4791075  1.7208236  2.6961625  2.3359931  0.9270792 -0.9531505 -0.5977236],[-0.145017 -0.190544  0.323777]
323,[-1.4841434  1.7207568  2.6960404  2.3361108  0.9270453 -0.9531123 -0.5977488],[-0.145977 -0.190058  0.323794]
324,[-1.5037118  1.7207645  2.6961989  2.3361068  0.9270806 -0.9530712 -0.5975822],[-0.150904 -0.187501  0.323769]
325,[-1.5086695  1.720795   2.6962266  2.3360226  0.9270549 -0.9531211 -0.5976938],[-0.151898 -0.186951  0.323778]
326,[-1.5136846  1.7208179  2.696254   2.3360462  0.9270787 -0.953131  -0.5977437],[-0.152867 -0.186436  0.323739]
327,[-1.5337596  1.7208388  2.6963873  2.336024   0.9270573 -0.9531885 -0.5977116],[-0.157866 -0.183677  0.323723]
328,[-1.553746   1.7207778  2.696465   2.3360097  0.9270496 -0.9530922 -0.5976465],[-0.162797 -0.180773  0.323695]
329,[-1.5588117  1.7207473  2.6964996  2.3359668  0.9271026 -0.9531736 -0.5976869],[-0.163758 -0.180161  0.32368 ]
330,[-1.5638008  1.7208045  2.6964552  2.3359206  0.9271331 -0.9531512 -0.5976765],[-0.164798 -0.179549  0.323681]
331,[-1.5846481  1.7208903  2.6964927  2.3360777  0.9271736 -0.9531365 -0.5977064],[-0.16997  -0.176354  0.323509]
332,[-1.6113317  1.720774   2.6964238  2.3360059  0.9271522 -0.9531294 -0.5977172],[-0.17592  -0.172427  0.323499]
333,[-1.6167474  1.7208465  2.6964343  2.3360524  0.9271197 -0.9531677 -0.5976966],[-0.176939 -0.17174   0.323493]
334,[-1.6387126  1.720713   2.696466   2.3360081  0.9271731 -0.9531187 -0.5977335],[-0.18196  -0.168151  0.323449]
335,[-1.6442235  1.7208465  2.6965723  2.3360553  0.9271207 -0.9530631 -0.5977312],[-0.183056 -0.16742   0.323462]
336,[-1.6672361  1.7208007  2.6967225  2.3359995  0.9271626 -0.9530913 -0.5976345],[-0.188173 -0.163532  0.323369]
337,[-1.6730101  1.7207626  2.6968226  2.3360589  0.9271045 -0.9531192 -0.5976804],[-0.189174 -0.162742  0.323358]
338,[-1.6961533  1.720795   2.6969471  2.3360479  0.9271946 -0.9531186 -0.5977088],[-0.194411 -0.158601  0.323288]
339,[-1.7020036  1.720795   2.6970117  2.3359866  0.9270821 -0.9531202 -0.5976863],[-0.195479 -0.15778   0.32333 ]
340,[-1.7257158  1.7207874  2.6970468  2.3359635  0.9271951 -0.9531092 -0.5976937],[-0.200552 -0.153457  0.323255]
341,[-1.7554662  1.7208522  2.6970613  2.3360584  0.9271526 -0.9531345 -0.5977145],[-0.206541 -0.148159  0.323208]
342,[-1.7615021  1.7208179  2.6970131  2.3360779  0.9271164 -0.9531547 -0.5976699],[-0.207539 -0.147253  0.323217]
343,[-1.7856172  1.7208369  2.6969168  2.3360658  0.927197  -0.9531095 -0.5976983],[-0.212608 -0.142464  0.323261]
344,[-1.8161359  1.7208141  2.696995   2.3360341  0.927156  -0.9531342 -0.5977335],[-0.218547 -0.136501  0.323242]
345,[-1.8223287  1.7208331  2.6969538  2.3360858  0.9271798 -0.9531232 -0.5977203],[-0.219553 -0.13547   0.323231]
346,[-1.846933   1.7207549  2.6970091  2.3360221  0.9272456 -0.9531058 -0.5976442],[-0.224436 -0.130255  0.323168]
347,[-1.8718352  1.7207912  2.6970818  2.3359451  0.9272671 -0.9530903 -0.5976713],[-0.229141 -0.124944  0.323087]
348,[-1.8778965  1.7208388  2.6969984  2.3359354  0.9272547 -0.953119  -0.5976889],[-0.230108 -0.123861  0.323087]
349,[-1.8843014  1.7208274  2.6970046  2.3359971  0.9271832 -0.953149  -0.5976323],[-0.230991 -0.12278   0.323038]
350,[-1.9097168  1.7208026  2.6969805  2.3360596  0.9272227 -0.9530987 -0.5977526],[-0.235676 -0.117181  0.323063]
351,[-1.9162666  1.7207759  2.6970608  2.3359885  0.9272094 -0.9531522 -0.5977138],[-0.236532 -0.116038  0.323019]
352,[-1.9414953  1.7207282  2.6970363  2.3360434  0.9273043 -0.9531525 -0.5977393],[-0.24112  -0.110162  0.323045]
353,[-1.947863   1.7208694  2.6970136  2.335954   0.9273071 -0.9531125 -0.5976719],[-0.241962 -0.108939  0.323003]
354,[-1.9733551  1.7208369  2.6970415  2.3360755  0.927402  -0.9531528 -0.5976561],[-0.246334 -0.102991  0.322673]
355,[-1.979558   1.7208503  2.6970258  2.3359771  0.927454  -0.9531235 -0.5976644],[-0.247222 -0.101772  0.322657]
356,[-2.0044794  1.7208713  2.6970797  2.3360016  0.9274545 -0.9531491 -0.5977029],[-0.251205 -0.09577   0.322577]
357,[-2.0108745  1.7207416  2.6970518  2.3359256  0.9274249 -0.95319   -0.5976573],[-0.251948 -0.094518  0.322546]
358,[-2.0304828  1.7208121  2.69714    2.3359921  0.9274135 -0.9531434 -0.5977137],[-0.255023 -0.089721  0.322475]
359,[-2.0361297  1.7207988  2.6971352  2.3359442  0.9273734 -0.9531845 -0.5977024],[-0.25584  -0.088511  0.322483]
360,[-2.0429192  1.7208579  2.6971774  2.3359637  0.9274397 -0.9530717 -0.5977125],[-0.256562 -0.087256  0.322445]
361,[-2.0678637  1.7208522  2.6971364  2.3359916  0.9273815 -0.9530895 -0.5976969],[-0.2602   -0.081069  0.322471]
362,[-2.0739758  1.7208751  2.6971362  2.3360422  0.9275012 -0.953116  -0.5976565],[-0.260881 -0.079815  0.322451]
363,[-2.0986056  1.7207626  2.6971149  2.3360095  0.9274673 -0.9531567 -0.5976769],[-0.264242 -0.073618  0.32238 ]
364,[-2.104625   1.7208713  2.6971581  2.3360219  0.9274411 -0.9531001 -0.5976674],[-0.264838 -0.072367  0.322405]
365,[-2.1282589  1.7208312  2.6971924  2.3359559  0.9275122 -0.9531358 -0.597714 ],[-0.268002 -0.066113  0.322251]
366,[-2.1586623  1.7208312  2.6972425  2.3359923  0.9275603 -0.9530945 -0.5976948],[-0.271352 -0.058686  0.322409]
367,[-2.1646276  1.7207664  2.6971593  2.3359387  0.9276032 -0.9531259 -0.5977297],[-0.272001 -0.057462  0.322373]
368,[-2.1881115  1.7208198  2.6972837  2.3359165  0.9275494 -0.9531379 -0.5977057],[-0.274707 -0.051253  0.322438]
369,[-2.1938629  1.7208694  2.6972117  2.3360829  0.9276686 -0.9531733 -0.5976259],[-0.275148 -0.050028  0.322355]
370,[-2.2173223  1.7207702  2.6971047  2.3359904  0.9275599 -0.9531474 -0.5976795],[-0.277497 -0.043913  0.322367]
371,[-2.2449782  1.720795   2.6973088  2.3360069  0.9276595 -0.9531421 -0.5976756],[-0.280074 -0.036659  0.322317]
372,[-2.2504263  1.7209399  2.697288   2.3360629  0.9278026 -0.9531621 -0.5977057],[-0.280494 -0.035462  0.322248]
373,[-2.2716501  1.7207874  2.6974132  2.3359704  0.9278007 -0.9531333 -0.5976735],[-0.28243  -0.029532  0.322145]
374,[-2.2923622  1.7208236  2.6974123  2.3360202  0.9278274 -0.9532158 -0.5977088],[-0.284263 -0.023796  0.322079]
375,[-2.302285   1.720856   2.6974969  2.3360014  0.9280043 -0.9531125 -0.5976997],[-0.284957 -0.021547  0.322024]
376,[-2.3217132  1.7208713  2.697587   2.3359146  0.9278789 -0.9531623 -0.5976614],[-0.286478 -0.016187  0.321966]
377,[-2.3264625  1.7207835  2.6975596  2.3359778  0.927825  -0.9531089 -0.5977567],[-0.286725 -0.015098  0.321938]
378,[-2.3451428  1.7208026  2.6974554  2.3360088  0.927876  -0.9531512 -0.5977238],[-0.288092 -0.009959  0.321909]
379,[-2.3497009  1.7208179  2.6975572  2.3359692  0.9279103 -0.9531724 -0.5977483],[-0.288314 -0.008933  0.321909]
380,[-2.3675897  1.7208427  2.6974761  2.3360467  0.927804  -0.9531077 -0.5976622],[-0.289433 -0.003831  0.321889]
381,[-2.3892879  1.7208636  2.6975598  2.3359394  0.9279289 -0.9531832 -0.5977132],[-0.290663  0.002089  0.321837]
382,[-2.3934445  1.7208541  2.6975238  2.3359742  0.9280057 -0.9531799 -0.5976197],[-0.290871  0.003053  0.321822]
383,[-2.4093966  1.7208312  2.6975195  2.3359001  0.9280157 -0.9531583 -0.5976568],[-0.291682  0.007673  0.321788]
384,[-2.4131734  1.7208102  2.6976357  2.3359954  0.9280596 -0.9531901 -0.597693 ],[-0.291839  0.008571  0.321761]
385,[-2.4284542  1.7209056  2.6975889  2.3360116  0.9280839 -0.9531847 -0.5977083],[-0.292518  0.01289   0.321722]
386,[-2.4321103  1.7208598  2.6976268  2.3360624  0.9281301 -0.9532203 -0.5976459],[-0.292647  0.013722  0.321702]
387,[-2.4459803  1.7207721  2.6976478  2.336086   0.9281306 -0.9531668 -0.5976637],[-0.293212  0.017744  0.321644]
388,[-2.4491704  1.720835   2.6975994  2.335983   0.9281483 -0.9531655 -0.5976166],[-0.293309  0.018546  0.321634]
